title,brand,price,old_price,discount_percent,rating,reviews_count,availability,url,image,badges
Вино ігристе SANMAURIZIO Moscato Spumante Dolce біле солодке 0.75 л 6.5% (8006315900020),Вино,350,416,16,5.0,2,Невідомо,https://rozetka.com.ua/ua/sanmaurizio-8006315900020/p417049287/,https://content.rozetka.com.ua/goods/images/big_tile/407086828.jpg,−16%
Вино ігристе Артемівське Малевич біле брют 0.75 л 10-13.5% (4820176063991),Вино,209,220,5,,,Невідомо,https://rozetka.com.ua/ua/artemovskoe-4820176063991/p555406443/,https://content2.rozetka.com.ua/goods/images/big_tile/615060521.png,НОВИНКА
Вино 770 Miles Zinfandel Red червоне сухе 0.75 л (3263280102391),Вино,349,430,19,4.4,67,Невідомо,https://rozetka.com.ua/ua/les_grands_chais_de_france_3263280102391/p7117254/,https://content2.rozetka.com.ua/goods/images/big_tile/233620457.jpg,−19%
Вино Kartuli Vazi Хванчкара червоне напівсолодке 0.75 л (4860001680320_4860127040435),Вино,699,997,30,3.6,46,Невідомо,https://rozetka.com.ua/ua/kartuli_vazi_4860001680320/p5873727/,https://content2.rozetka.com.ua/goods/images/big_tile/347660657.jpg,−30%
Вино ігристе Chiarli Lambrusco біле сухе 0.75 л 10% (8003325607505),Вино,199,238,16,4.8,80,Готово до відправки,https://rozetka.com.ua/ua/chiarli_8003325607505/p11307384/,https://content1.rozetka.com.ua/goods/images/big_tile/578082401.jpg,−16%
"ВИНО Ігристе J.P. Шене Ice видання Demi Sec напівсухе 0,75 біле л 10-13.5% (3500610085338)",ВИНО,339,600,44,4.7,34,Невідомо,https://rozetka.com.ua/ua/jp_chenet_3500610085338/p5541657/,https://content.rozetka.com.ua/goods/images/big_tile/8485371.jpg,−44%
Вино VDOMA ординарне столове сухе червоне червоне сортове «Мерло Шабо» 0.75 л 12.1% (4820254572070),Вино,169,190,11,4.5,31,Невідомо,https://rozetka.com.ua/ua/vdoma_4820254572070/p385262730/,https://content.rozetka.com.ua/goods/images/big_tile/346327224.jpg,ТІЛЬКИ В ROZETKA
Вино TM Latinium Riesling біле напівсолодке 0.75 л (742881000464),Вино,209,329,36,4.8,30,Невідомо,https://rozetka.com.ua/ua/latinium_742881000464/p5066658/,https://content2.rozetka.com.ua/goods/images/big_tile/10682612.jpg,−36%
Вино Fathers Wine Рожевий квадрат рожеве сухе 0.75 л 12% (4820242960087),Вино,421,499,16,4.5,5,Готово до відправки,https://rozetka.com.ua/ua/bez-brenda-4820242960087/p466100454/,https://content.rozetka.com.ua/goods/images/big_tile/495576202.jpg,
Вино ігристе Canti Prosecco Millesimato Rose рожеве сухе 0.2 л 11% (8005415059515),Вино,190,,,5.0,3,Готово до відправки,https://rozetka.com.ua/ua/canti_8005415059515/p290331043/,https://content1.rozetka.com.ua/goods/images/big_tile/445144038.jpg,
Вино ігристе Французький бульвар Grande cuvee Gold солодке біле 0.75 л 10.5-12.5% (4820004380849),Вино,164,227,28,4.5,29,Готово до відправки,https://rozetka.com.ua/ua/fransuzskiy_bulvar_4820004380849/p199841743/,https://content1.rozetka.com.ua/goods/images/big_tile/562952664.jpg,
Вино Terras do Litoral червоне сухе 0.75 л (5601996333339),Вино,205,304,33,4.7,43,Невідомо,https://rozetka.com.ua/ua/terras_do_litoral_5601996333339/p19676202/,https://content1.rozetka.com.ua/goods/images/big_tile/605870314.jpg,−33%
Вино 500 Vinho Verde біле напівсухе 0.75 л (5602281507534),Вино,235,295,20,4.6,27,Невідомо,https://rozetka.com.ua/ua/500_5602281507534/p213531637/,https://content2.rozetka.com.ua/goods/images/big_tile/443163370.jpg,−20%
Вино ігристе Shabo Classic напівсолодке біле 0.75 л 10.5-13.5% (4820070401752),Вино,239,389,39,4.5,28,Невідомо,https://rozetka.com.ua/ua/shabo_4820070401752/p12283132/,https://content2.rozetka.com.ua/goods/images/big_tile/388751166.jpg,
Вино Misilla Chardonnay Sicilia DOC біле сухе 0.75 л 12% (8017437001328),Вино,199,220,10,4.4,30,Невідомо,https://rozetka.com.ua/ua/misilla_8017437001328/p345714757/,https://content2.rozetka.com.ua/goods/images/big_tile/273458162.jpg,ТІЛЬКИ В ROZETKA
Ігристе вино Fiorelli Semi-Sweet Sparkling wine біле напівсолодке 0.75 л 10% (8002915006506),Ігристе,199,349,43,4.8,34,Є в наявності,https://rozetka.com.ua/ua/fiorelli-8002915006506/p432913754/,https://content1.rozetka.com.ua/goods/images/big_tile/436135957.jpg,АКЦІЯ
Ігристий напій Fiorelli Pesca біле солодке 0.75 л (8002915005172),Ігристий,249,339,27,4.8,106,Невідомо,https://rozetka.com.ua/ua/fiorelli_8002915005172/p7679423/,https://content2.rozetka.com.ua/goods/images/big_tile/4879224.jpg,АКЦІЯ
Вино Chateau Mukhrani Кіндзмараулі червоне напівсолодке 0.75 л 11.5% (4860008470269),Вино,639,810,21,5.0,21,Невідомо,https://rozetka.com.ua/ua/chateau_mukhrani_4860008470269/p4769792/,https://content1.rozetka.com.ua/goods/images/big_tile/10679226.jpg,−21%
Вино JP Chenet Rouge Medium Sweet червоне напівсолодке 0.75 л (3500610033346),Вино,290,400,28,4.5,65,Готово до відправки,https://rozetka.com.ua/ua/jp_chenet_3500610033346/p5538369/,https://content2.rozetka.com.ua/goods/images/big_tile/377557520.jpg,−28%
Вино Barton & Guestier Cabernet Sauvignon Reserve червоне сухе 0.75 л (3035138005655),Вино,399,499,20,4.9,11,Невідомо,https://rozetka.com.ua/ua/barton_guestier_3035138005655/p11005922/,https://content.rozetka.com.ua/goods/images/big_tile/10787486.jpg,−20%
Вино ігристе For Due Prosecco D.O.C. Millesimato біле брют 0.75 л 11% (8020502025037),Вино,299,477,37,4.4,10,Невідомо,https://rozetka.com.ua/ua/for_due_8020502025037/p313737532/,https://content1.rozetka.com.ua/goods/images/big_tile/204517033.jpg,−37%
Набір Вино ігристе Mondoro Asti біле солодке 0.75 л 7.5% у подарунковій упаковці + Вино ігристе Mondoro Asti біле солодке 0.75 л 7.5% у подарунковій упаковці (8004160522305+8004160522305),Набір,1018,1058,4,,,Невідомо,https://rozetka.com.ua/ua/mondoro-8004160522305plus8004160522305/p529560519/,https://content1.rozetka.com.ua/goods/images/big_tile/578091353.jpg,
Вино ігристе Radacini Brut біле брют 0.75 л 12% (4840267007673),Вино,279,329,15,,,Невідомо,https://rozetka.com.ua/ua/radacini-4840267007673/p432662669/,https://content1.rozetka.com.ua/goods/images/big_tile/457469888.jpg,ТІЛЬКИ В ROZETKA
Вино Barton & Guestier Rose d ' Anjou Passeport рожеве сухе 0.75 л (3035130501100),Вино,435,479,9,4.7,67,Невідомо,https://rozetka.com.ua/ua/barton_guestier_3035130501100/p11006069/,https://content1.rozetka.com.ua/goods/images/big_tile/10786912.jpg,−9%
Вино Yellow Tail Jammy Red Roo червоне напівсолодке 0.75 л (9322214014064),Вино,349,439,21,4.0,28,Готово до відправки,https://rozetka.com.ua/ua/yellow_tail_9322214011797_9322214014064/p14484992/,https://content1.rozetka.com.ua/goods/images/big_tile/191794267.jpg,АКЦІЯ
Вермут Martini Fiero 0.75 л 14.9% (8000570048022),Вермут,389,519,25,4.8,54,Невідомо,https://rozetka.com.ua/ua/martini_8000570048022/p120126319/,https://content2.rozetka.com.ua/goods/images/big_tile/17028965.jpg,−25%
Вино ігристе Anno Domini Diamante Prosecco Spumante DOC біле екстра сухе 0.75 л 11% (8003030878955),Вино,459,666,31,4.3,14,Невідомо,https://rozetka.com.ua/ua/anno_domini_8003030878955/p336536428/,https://content2.rozetka.com.ua/goods/images/big_tile/255424908.jpg,−31%
Вино ігристе Cava Jaume Brut Nature біле брют 0.75 л 11.5% (8411277205630),Вино,379,,,4.8,8,Невідомо,https://rozetka.com.ua/ua/cava_jaume_serra_8411277205630/p194125891/,https://content2.rozetka.com.ua/goods/images/big_tile/22484477.jpg,
Вино Chateau Chizay Pinot Grigio з лаймом і м'ятою біле напівсолодке 0.75 л 10.5% (4820001633399),Вино,193,,,4.3,53,Невідомо,https://rozetka.com.ua/ua/chateau_chizay_4820001633399/p69193334/,https://content1.rozetka.com.ua/goods/images/big_tile/210010809.jpg,
Вино Radacini Merlot червоне сухе 0.75 л 13% х 2 шт (4840267007536_G),Вино,350,438,20,4.6,18,Готово до відправки,https://rozetka.com.ua/ua/radacini-4840267007536-g/p434623970/,https://content2.rozetka.com.ua/goods/images/big_tile/439463357.jpg,ТІЛЬКИ В ROZETKA
Вино Leleka Wines Pinot Gris біле сухе 0.75 л (4820004385271),Вино,214,299,28,3.9,13,Невідомо,https://rozetka.com.ua/ua/leleka_4820004385271/p257695501/,https://content.rozetka.com.ua/goods/images/big_tile/35797038.jpg,
Шампанське Taittinger Brut Reserve біле брют 0.75 л 12.5% у подарунковій упаковці (3016570001054),Шампанське,2249,2899,22,5.0,6,Невідомо,https://rozetka.com.ua/ua/taittinger_3016570001054/p119743375/,https://content.rozetka.com.ua/goods/images/big_tile/499882423.jpg,−22%
Вино Radacini Cabernet Sauvignon червоне сухе 0.75 л 13% (4840267007529),Вино,189,219,14,4.4,15,Невідомо,https://rozetka.com.ua/ua/radacini_4840267007529/p311548928/,https://content.rozetka.com.ua/goods/images/big_tile/410237570.jpg,ТІЛЬКИ В ROZETKA
Ігристе вино Fiorelli Moscato Spumante Dolce VSQA біле солодке 0.75 л 6% (8002915000023F),Ігристе,199,312,36,,,Невідомо,https://rozetka.com.ua/ua/fiorelli-8002915000023f/p464568839/,https://content1.rozetka.com.ua/goods/images/big_tile/494225286.jpg,АКЦІЯ
Вино ігристе TOSO Brut Millesimato біле брют 0.75 л (8002915005936),Вино,279,428,35,5.0,5,Невідомо,https://rozetka.com.ua/ua/toso-8002915005936/p359851947/,https://content2.rozetka.com.ua/goods/images/big_tile/297744871.jpg,−35%
Вино ігристе Артемівське Малевич біле напівсухе 0.75 л 10-13.5% (4820176064028),Вино,209,220,5,,,Готово до відправки,https://rozetka.com.ua/ua/artemovskoe-4820176064028/p555406434/,https://content.rozetka.com.ua/goods/images/big_tile/615062185.png,НОВИНКА
Ігристе вино Valdo Elevantum Valdobbiadene Prosecco Superiore di Cartizze DOCG dry біле сухе 0.75 л 11% (8002335125061),Ігристе,859,1710,50,,1,Невідомо,https://rozetka.com.ua/ua/spumanti_valdo_srl_8002335125061/p388946880/,https://content1.rozetka.com.ua/goods/images/big_tile/353753674.jpg,−50%
Вино ігристе Freixenet Premium Cava Carta Nevada біле напівсолодке 0.75 л 11.5% (8410036002008),Вино,449,550,18,4.4,28,Готово до відправки,https://rozetka.com.ua/ua/freixenet_8410036002008/p12820656/,https://content1.rozetka.com.ua/goods/images/big_tile/522677594.jpg,−18%
Вино ігристе MONTASOLO Prosecco Doc Treviso Brut біле брют 0.75 л 11% (8000555200643),Вино,309,450,31,5.0,4,Готово до відправки,https://rozetka.com.ua/ua/montasolo-8000555200643/p437383349/,https://content1.rozetka.com.ua/goods/images/big_tile/444567144.jpg,ТІЛЬКИ В ROZETKA
Вино ігристе Az. Agr. La Tordera Saomi Prosecco DOC Treviso Brut біле брют 0.75 л 11.5% (8033011560111),Вино,419,619,32,5.0,4,Невідомо,https://rozetka.com.ua/ua/az_agr_la_tordera_8033011560111/p382599825/,https://content2.rozetka.com.ua/goods/images/big_tile/341913649.jpg,−32%
Вино Casal Mendes Vinho Verde 0.75 л біле напівсухе 10.5% (5601213188216),Вино,209,397,47,4.9,11,Невідомо,https://rozetka.com.ua/ua/casal_mendes_5601213188216/p109993048/,https://content1.rozetka.com.ua/goods/images/big_tile/236911444.jpg,−47%
Вино Leleka Wines Holubok 2024 червоне сухе 0.75 л 12.9% (4820004386407),Вино,349,400,13,3.7,3,Готово до відправки,https://rozetka.com.ua/ua/leleka-wines-4820004386407/p541283280/,https://content2.rozetka.com.ua/goods/images/big_tile/591926355.jpg,ТІЛЬКИ В ROZETKA
Вино ігристе Corte Rosa Spumante Dolce біле солодке 0.75 л 9.5% (8003325609370),Вино,229,265,14,3.8,5,Невідомо,https://rozetka.com.ua/ua/corte-8003325609370/p416258688/,https://content.rozetka.com.ua/goods/images/big_tile/405705629.jpg,ТІЛЬКИ В ROZETKA
Вино Vercoope Terras de Felgueiras Escolha Verde DOC TF біле сухе 0.75 л 11% (5601448100205),Вино,179,280,36,4.7,39,Готово до відправки,https://rozetka.com.ua/ua/terras_de_felgueiras_5601448100205/p255499916/,https://content.rozetka.com.ua/goods/images/big_tile/2905260.jpg,ТІЛЬКИ В ROZETKA
"ВИНО Ігристе J.P. Шене Demi Sec напівсухе 0,75 біле л 10-13.5% (3500610034602)",ВИНО,339,600,44,4.9,18,Невідомо,https://rozetka.com.ua/ua/jp_chenet_3500610034602/p5540895/,https://content2.rozetka.com.ua/goods/images/big_tile/605872292.jpg,−44%
Вино Villa Tinta Odesa Black червоне сухе 0.75 л 12-13% (4820213580245),Вино,206,249,17,4.2,95,Готово до відправки,https://rozetka.com.ua/ua/villa_tinta_4820213580245/p70646384/,https://content1.rozetka.com.ua/goods/images/big_tile/543375184.jpg,
Вино ігристе TOSO Prosecco Spumante Millesimato DOC біле сухе 0.75 л (8002915004595),Вино,339,552,39,,,Готово до відправки,https://rozetka.com.ua/ua/toso_8002915004595/p10558678/,https://content1.rozetka.com.ua/goods/images/big_tile/49786539.jpg,−39%
"ВИНО Ігристе J.P. Шене Брют Брют 0,75 біле л 10-13.5% (3500610034589)",ВИНО,339,600,44,4.5,9,Невідомо,https://rozetka.com.ua/ua/jp_chenet_3500610034589/p5541231/,https://content2.rozetka.com.ua/goods/images/big_tile/399511976.jpg,−44%
Вино ігристе Freixenet Cava Cordon Negro біле брют 1.5 л 11.5% (8410036009991),Вино,721,1250,42,,1,Невідомо,https://rozetka.com.ua/ua/freixenet_8410036009991/p90316598/,https://content2.rozetka.com.ua/goods/images/big_tile/14776506.jpg,−42%
Вино ігристе Cava Jaume Serra Brut Nature біле брют 0.2 л 11.5% (8411277205029),Вино,149,168,11,5.0,8,Невідомо,https://rozetka.com.ua/ua/cava_jaume_serra_8411277205029/p69910748/,https://content2.rozetka.com.ua/goods/images/big_tile/13431279.jpg,−11%
Вино ігристе Shabo Primo Secco рожеве брют 0.75 л 12.6% (4820254573060),Вино,189,259,27,3.5,7,Готово до відправки,https://rozetka.com.ua/ua/shabo-4820254573060/p445551239/,https://content2.rozetka.com.ua/goods/images/big_tile/499255670.png,
Вино Alamos Malbec червоне сухе 0.75 л (7794450008084),Вино,385,470,18,4.7,22,Невідомо,https://rozetka.com.ua/ua/alamos_7794450008084/p259315726/,https://content2.rozetka.com.ua/goods/images/big_tile/36593664.jpg,−18%
